DateTime,ambient_temperature (°C),irradiance (W/m²),humidity (%),device_temperature (°C),output_current (A),output_voltage (V),power_output (W),power_output_type
2024-11-29 00:00:00,39.90,710.47,59.66,50.21,16.32,31.16,713.03,Battery output
2024-11-29 01:00:00,23.48,658.26,51.61,35.05,28.64,22.92,912.46,Charge Controller to battery
2024-11-29 02:00:00,27.92,590.17,66.45,55.79,21.92,26.14,689.73,Charge Controller to inverter
2024-11-29 03:00:00,35.16,660.76,55.20,26.72,12.54,18.47,"1,293.85",Solar Panel output
2024-11-29 04:00:00,33.92,864.33,50.90,33.09,9.71,32.81,747.06,Charge Controller to inverter
2024-11-29 05:00:00,23.08,761.15,64.42,56.41,12.59,46.49,"1,221.70",Charge Controller to battery
2024-11-29 06:00:00,36.32,935.51,81.35,33.97,7.33,30.11,"1,165.87",Solar Panel output
2024-11-29 07:00:00,24.49,666.03,72.65,32.72,8.60,14.98,626.50,Solar Panel output
2024-11-29 08:00:00,24.48,764.25,62.51,29.83,7.62,34.32,377.52,Solar Panel output
2024-11-29 09:00:00,30.74,778.78,76.17,55.07,15.57,24.25,620.39,Battery output
2024-11-29 10:00:00,31.86,755.02,59.28,42.50,24.89,42.81,"1,200.18",Charge Controller to inverter
2024-11-29 11:00:00,31.60,821.58,50.58,48.62,8.53,27.65,374.13,Battery output
2024-11-29 12:00:00,21.83,542.46,80.57,33.37,8.26,18.94,783.72,Solar Panel output
2024-11-29 13:00:00,37.55,707.42,74.95,51.53,21.09,18.88,"1,172.41",Charge Controller to inverter
2024-11-29 14:00:00,25.31,462.53,80.49,51.60,9.93,39.68,547.80,Charge Controller to inverter
2024-11-29 15:00:00,22.59,630.71,51.56,35.94,7.44,21.56,946.25,Charge Controller to battery
2024-11-29 16:00:00,37.77,692.60,83.48,39.37,9.17,39.62,398.97,Battery output
2024-11-29 17:00:00,39.11,791.33,74.78,32.34,28.09,19.41,210.81,Battery output
2024-11-29 18:00:00,37.24,970.32,72.54,59.18,25.54,23.58,"1,156.25",Charge Controller to battery
2024-11-29 19:00:00,36.19,760.39,74.98,47.60,13.85,28.76,196.58,Battery output
2024-11-29 20:00:00,33.10,846.16,84.58,57.71,21.40,45.96,434.51,Solar Panel output
2024-11-29 21:00:00,31.02,703.76,73.48,35.62,18.43,45.54,"1,240.05",Solar Panel output
2024-11-29 22:00:00,21.74,780.46,73.24,52.37,21.93,19.45,538.13,Battery output
2024-11-29 23:00:00,28.17,442.56,89.63,51.81,22.07,24.90,"1,402.80",Charge Controller to battery
2024-11-30 00:00:00,27.45,552.63,80.27,49.21,20.72,17.38,"1,412.03",Charge Controller to inverter
2024-11-30 01:00:00,25.20,617.11,67.69,58.80,11.65,30.36,430.22,Battery output
2024-11-30 02:00:00,34.47,683.50,78.30,38.77,5.98,28.58,116.55,Charge Controller to inverter
2024-11-30 03:00:00,29.92,427.39,65.57,29.58,16.39,44.43,"1,032.99",Charge Controller to battery
2024-11-30 04:00:00,21.62,484.01,59.16,48.51,27.27,45.48,682.36,Charge Controller to inverter
2024-11-30 05:00:00,24.40,566.09,73.87,50.53,19.24,25.81,199.04,Charge Controller to battery
2024-11-30 06:00:00,33.67,982.92,87.13,45.13,25.81,29.70,"1,036.38",Charge Controller to battery
2024-11-30 07:00:00,21.52,598.81,87.17,32.24,29.79,44.26,103.02,Solar Panel output
2024-11-30 08:00:00,37.02,689.22,63.68,42.66,9.09,41.04,"1,260.87",Solar Panel output
2024-11-30 09:00:00,29.90,517.66,71.11,35.93,22.29,12.13,251.34,Charge Controller to battery
2024-11-30 10:00:00,29.61,766.47,58.47,39.96,21.86,23.52,235.69,Battery output
2024-11-30 11:00:00,31.85,568.41,89.83,47.58,29.50,27.18,302.43,Solar Panel output
2024-11-30 12:00:00,36.49,524.20,89.24,51.08,29.64,20.27,"1,385.17",Charge Controller to battery
2024-11-30 13:00:00,26.96,709.94,75.98,33.13,22.17,19.18,"1,016.57",Charge Controller to inverter
2024-11-30 14:00:00,33.56,403.30,82.18,39.19,11.09,13.36,"1,165.89",Charge Controller to inverter
2024-11-30 15:00:00,31.31,404.60,78.60,34.42,24.96,35.16,608.74,Battery output
2024-11-30 16:00:00,25.34,531.44,73.73,31.95,7.68,21.45,524.11,Charge Controller to inverter
2024-11-30 17:00:00,37.57,422.03,52.13,52.42,24.52,13.88,383.59,Charge Controller to inverter
2024-11-30 18:00:00,35.95,464.82,68.19,56.82,27.75,20.32,723.29,Charge Controller to battery
2024-11-30 19:00:00,33.17,603.32,76.99,37.96,14.57,40.87,821.52,Charge Controller to inverter
2024-11-30 20:00:00,37.01,881.55,77.10,51.29,20.77,42.65,931.85,Charge Controller to inverter
2024-11-30 21:00:00,37.35,743.23,64.92,56.39,15.75,29.39,414.82,Charge Controller to inverter
2024-11-30 22:00:00,34.17,707.60,87.67,54.61,15.94,26.98,"1,369.14",Charge Controller to inverter
2024-11-30 23:00:00,36.74,576.09,56.69,31.40,12.76,47.20,294.27,Charge Controller to battery
